sport_id,game_id,team_id,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,batting_OPP_DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_KL,pitching_IP,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_CI,fielding_PB,fielding_SBA,fielding_CSB,fielding_IDP,fielding_TP,fielding_SBA%
MBA,6339564,596755,22,6,7,2,0,12,1,8,3,1,0,0,4,1,1,0,0,0,0,7.0,7,5,5,5,6,35,0,0,0,2,1,3,0,0,0,0,0,2,0,0,20,2,22,0,0,0,3,0,1,0,1.0
MBA,6339564,596827,27,5,7,0,0,13,2,5,5,3,0,0,6,1,0,0,3,0,2,7.0,8,8,8,4,6,34,2,0,0,1,0,1,0,0,0,0,0,2,0,0,21,9,32,2,0,0,0,1,3,0,0.0
MBA,6339565,596836,28,8,8,1,1,17,2,8,3,2,0,0,7,1,0,0,2,0,1,6.0,18,19,12,9,3,47,3,0,0,2,2,1,1,5,3,0,1,1,0,0,18,6,26,2,0,0,0,0,3,0,
MBA,6339565,596880,36,19,18,3,0,27,2,18,9,1,1,0,3,1,0,0,0,1,1,7.0,8,8,7,3,7,35,1,1,0,2,0,2,0,1,0,0,0,1,0,0,20,5,28,3,1,0,0,0,2,0,
MBA,6339566,597220,25,6,7,2,1,11,0,5,7,1,1,0,6,0,0,0,0,0,2,7.0,6,1,0,3,7,30,3,0,0,0,0,0,0,0,0,0,0,1,0,0,21,2,24,1,0,0,0,0,0,0,
MBA,6339566,597352,27,1,6,3,0,9,0,1,3,0,0,0,7,0,1,0,0,0,1,6.0,7,6,4,7,6,34,2,1,0,0,0,1,0,0,0,0,1,2,0,0,18,1,20,1,0,1,0,0,0,0,
MBA,6339567,596851,31,9,10,3,0,16,1,7,7,1,1,2,8,0,1,1,2,0,1,9.0,10,5,5,3,14,39,2,0,0,2,3,0,0,1,1,0,0,5,0,1,26,4,30,0,0,0,1,0,0,0,1.0
MBA,6339567,596913,36,5,10,2,0,18,2,4,3,0,0,0,14,0,0,1,1,0,5,8.001000000000001,10,9,6,7,8,42,3,0,0,1,0,1,0,3,1,2,1,1,0,0,24,6,31,1,0,1,2,1,0,0,1.0
MBA,6339568,596739,33,9,9,2,1,13,0,9,9,1,2,1,10,0,0,0,1,0,4,9.0,10,11,5,7,5,47,1,2,0,2,1,3,1,0,0,2,2,1,0,0,27,13,44,4,0,0,1,1,3,0,0.0
MBA,6339568,596945,29,9,9,1,2,17,1,9,3,2,1,2,3,1,1,0,1,0,0,7.0,7,6,5,7,6,36,1,1,0,0,2,0,0,0,0,1,2,3,0,0,26,6,34,2,0,0,1,0,0,0,1.0
MBA,6339569,597103,24,0,4,0,0,4,0,0,3,1,0,0,6,1,0,0,0,0,3,6.0,11,10,9,5,3,35,1,0,0,1,2,2,0,1,0,0,2,1,0,0,18,3,22,1,0,0,3,0,2,0,1.0
MBA,6339569,597173,26,10,11,1,0,15,1,9,5,2,2,0,3,1,0,0,3,0,1,7.0,4,0,0,3,6,28,0,0,0,0,0,1,0,0,0,0,0,3,0,0,21,7,28,0,0,1,0,0,3,0,
MBA,6339573,597096,32,7,10,1,0,11,0,4,2,0,1,0,3,1,0,0,1,0,3,6.999,13,14,13,5,9,39,4,0,0,3,0,1,0,0,0,0,0,0,0,0,21,6,27,0,0,0,7,0,3,0,1.0
MBA,6339573,597124,33,14,13,4,0,26,3,14,5,1,0,0,9,1,0,0,7,0,0,7.0,10,7,2,2,3,35,1,0,0,0,0,0,0,0,0,0,1,3,0,0,21,5,29,3,0,0,1,0,2,0,1.0
MBA,6339574,596859,29,6,9,0,0,9,0,5,3,6,0,1,4,2,0,0,10,0,0,9.0,9,4,4,5,3,39,2,0,0,0,4,1,0,4,2,1,0,0,0,0,27,9,36,0,0,0,1,0,7,0,1.0
MBA,6339574,596967,32,4,9,2,0,11,0,3,5,1,0,1,3,3,0,0,1,0,0,8.001,9,6,5,3,4,39,0,0,0,0,2,6,0,5,0,1,0,0,0,0,24,10,35,1,0,0,9,0,6,0,1.0
MBA,6339575,597013,41,4,9,3,1,17,1,2,4,3,0,1,8,0,0,1,1,0,2,11.0,7,3,3,3,7,41,2,0,0,0,2,1,0,0,0,1,0,3,0,0,32,16,48,0,0,0,1,1,5,0,0.0
MBA,6339575,597333,36,3,7,2,0,9,0,1,3,1,0,1,7,2,1,0,1,0,3,11.0,9,4,2,4,8,49,3,1,0,1,0,3,0,0,0,1,0,2,0,1,33,15,50,2,0,2,1,0,0,0,1.0
MBA,6339576,596737,35,6,7,0,0,19,4,6,0,3,0,0,8,0,0,0,0,0,1,8.997,14,7,6,4,6,44,5,0,0,1,1,0,0,0,0,0,1,2,0,1,27,7,35,1,0,0,1,0,3,0,1.0
MBA,6339576,596939,39,7,14,5,0,22,1,7,4,0,1,0,6,1,0,1,1,0,2,9.0,7,6,6,0,8,38,0,0,0,4,0,3,0,0,0,0,0,1,0,0,27,7,35,1,0,0,0,0,0,0,
MBA,6339577,596728,32,2,9,0,0,9,0,2,5,0,0,0,6,2,1,0,1,0,0,8.0,7,11,10,10,5,43,0,0,5,1,4,3,0,0,0,0,3,2,0,0,24,6,30,0,0,0,6,1,0,0,1.0
MBA,6339577,596886,27,11,7,0,0,10,1,8,10,3,3,0,5,0,1,0,6,0,2,9.0,9,2,2,5,6,37,0,0,0,0,2,0,0,0,0,0,0,0,0,0,27,11,38,0,0,0,1,1,6,0,0.0
MBA,6339578,596735,30,10,10,2,0,18,2,10,6,3,3,0,10,0,0,0,1,0,2,9.001000000000001,9,10,8,10,8,47,2,0,0,0,2,0,0,0,0,0,1,2,0,0,21,7,29,1,0,0,0,0,0,0,
MBA,6339578,596926,36,10,9,2,0,11,0,10,10,0,1,0,8,0,0,0,0,0,2,8.666,11,11,10,7,10,47,2,0,1,2,0,3,0,0,0,0,3,2,0,0,26,7,33,0,0,1,1,0,0,0,1.0
MBA,6339579,596781,40,10,13,1,0,20,2,10,4,0,0,2,7,1,0,0,1,0,2,9.0,6,3,3,4,4,35,0,0,0,1,0,0,0,2,0,0,0,3,0,0,27,14,42,1,0,0,0,1,3,0,0.0
MBA,6339579,596943,31,3,6,0,0,9,1,3,4,0,0,0,4,1,1,0,0,0,3,8.333,12,9,6,4,7,42,1,0,0,2,1,0,0,3,1,2,0,2,0,0,26,7,36,3,0,0,1,0,3,0,1.0
MBA,6339583,596776,29,2,4,1,0,5,0,3,3,2,0,0,5,1,0,0,0,0,2,8.998999999999999,13,7,7,2,5,43,2,1,0,2,0,1,0,0,0,0,0,0,0,1,27,9,36,0,0,0,0,0,0,0,
MBA,6339583,596931,40,7,13,2,1,23,2,7,2,1,0,0,5,0,0,1,0,0,0,9.0,7,3,3,3,6,38,2,0,0,0,0,2,0,0,0,0,0,2,0,0,26,8,34,0,0,0,0,0,2,0,
MBA,6339584,596790,37,12,13,2,0,15,0,12,3,5,1,0,7,0,1,1,3,0,2,9.001,11,8,8,7,13,44,3,0,0,1,0,0,0,0,0,0,0,4,0,1,27,8,36,1,0,0,2,0,0,0,1.0
MBA,6339584,596802,37,8,11,3,0,17,1,7,7,0,0,0,13,0,0,1,2,0,4,8.001000000000001,13,12,8,3,7,46,2,0,0,0,0,5,0,0,0,0,1,2,0,1,24,5,32,3,0,0,3,0,0,0,1.0
MBA,6339588,596829,26,3,6,2,0,8,0,1,0,0,0,1,1,0,0,1,0,0,0,6.333,7,4,4,3,4,28,0,0,0,1,1,2,0,0,0,1,0,0,0,0,19,9,28,0,0,0,0,1,5,0,0.0
MBA,6339588,596835,22,4,7,0,0,10,1,4,3,2,0,1,4,2,1,0,0,0,0,7.0,6,3,2,0,1,27,2,0,0,0,2,0,0,1,1,1,0,0,0,0,20,11,31,0,0,1,0,0,0,0,
MBA,6339590,596841,28,9,7,0,0,10,1,8,7,3,0,0,8,0,0,0,1,0,2,7.0,6,5,4,3,3,32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,21,8,32,3,0,0,0,0,4,0,
MBA,6339590,596907,28,5,6,1,0,7,0,3,3,1,0,0,3,2,0,0,0,0,0,6.0,7,9,8,7,8,38,0,0,0,1,1,3,0,3,1,0,0,2,0,0,17,3,24,4,0,1,1,0,0,0,1.0
MBA,6339591,596726,23,7,11,2,0,16,1,6,2,1,2,0,1,1,2,1,2,0,0,7.0,11,4,4,1,10,33,0,0,0,0,0,3,0,0,0,0,0,4,0,1,21,3,24,0,0,0,1,1,2,0,0.0
MBA,6339591,596878,27,4,11,0,0,11,0,4,1,2,0,0,9,1,1,1,1,0,3,6.0,11,7,7,2,1,28,2,0,1,1,1,1,0,1,0,0,2,0,0,1,17,8,25,0,0,0,0,0,3,0,
MBA,6339592,596797,28,6,7,1,0,14,2,6,5,3,0,1,5,0,2,0,2,0,2,9.0,6,1,1,3,10,37,2,0,0,0,0,3,0,0,0,0,0,2,0,0,27,8,35,0,0,0,0,1,2,0,0.0
MBA,6339592,596900,31,1,6,2,0,8,0,1,3,3,0,0,10,1,1,0,0,0,2,8.0,7,6,6,5,5,37,1,0,0,2,1,3,0,0,0,1,0,2,0,0,24,8,32,0,0,0,2,1,0,0,1.0
MBA,6339593,596812,35,6,14,1,0,15,0,6,2,2,0,1,8,1,3,3,2,0,3,9.0,8,2,2,1,3,35,1,1,0,0,1,1,0,0,0,0,0,2,0,2,26,15,42,1,0,0,0,1,0,0,0.0
MBA,6339593,596932,33,2,8,1,1,11,0,2,1,1,0,0,3,0,1,2,0,0,2,9.0,14,6,6,2,8,40,1,0,0,0,2,2,0,0,0,1,0,3,0,3,27,10,39,2,0,0,2,2,3,0,0.0
MBA,6339595,596774,28,0,2,1,0,3,0,0,3,1,0,0,11,1,0,0,0,0,3,8.0,6,2,2,5,3,36,1,0,0,0,1,2,0,0,0,0,0,3,0,1,23,10,34,1,0,0,0,0,0,0,
MBA,6339595,596775,29,2,6,1,0,7,0,2,5,2,0,0,3,0,0,1,0,0,3,9.0,2,0,0,3,11,32,1,0,0,0,0,1,0,0,0,0,0,3,0,0,26,11,37,0,0,0,0,0,3,0,
MBA,6339596,596787,30,5,7,0,0,7,0,4,4,3,1,0,4,1,0,0,2,0,2,9.0,6,3,3,3,5,36,1,0,0,0,1,0,1,0,0,0,1,1,0,0,27,5,32,0,0,0,1,0,0,0,1.0
MBA,6339596,596928,32,3,6,1,0,7,0,3,3,0,1,0,5,0,0,0,1,1,1,8.0,7,5,4,4,4,38,0,0,0,0,1,3,0,0,0,0,1,2,0,0,24,11,37,2,0,0,2,0,3,0,1.0
MBA,6339599,596730,28,13,8,2,0,13,1,10,13,7,2,1,2,0,2,0,1,0,1,9.0,8,7,5,2,8,40,0,0,0,1,1,3,0,0,0,1,1,3,0,0,27,9,38,2,0,0,3,1,5,0,1.0
MBA,6339599,596822,12,2,3,0,0,6,1,3,1,0,0,0,3,1,1,0,1,0,1,1.0,4,8,8,7,0,15,2,0,1,1,2,3,0,0,0,0,0,0,0,0,8,1,10,1,0,0,0,0,0,0,
MBA,6339601,596731,28,7,10,2,0,18,2,6,6,1,1,0,7,1,1,0,1,0,1,7.0,16,25,25,13,5,54,4,0,0,1,2,2,0,12,10,3,3,0,0,0,20,6,27,1,0,0,1,0,0,0,1.0
MBA,6339601,596858,33,25,16,4,0,23,1,24,13,2,3,3,5,0,0,0,1,0,0,7.0,10,7,7,6,7,36,2,0,0,2,2,1,0,5,1,0,1,1,0,0,20,8,28,0,0,0,1,1,3,0,0.0
MBA,6339602,597011,27,8,8,2,0,16,2,6,5,1,0,0,4,2,0,0,0,0,0,7.0,17,23,20,10,5,49,5,0,0,1,2,1,0,0,0,0,1,0,0,0,21,7,30,2,0,0,2,0,3,0,1.0
MBA,6339602,597151,37,23,17,5,0,25,1,21,10,1,1,0,5,1,0,0,2,0,0,6.999,8,8,8,5,4,33,2,0,0,2,0,1,0,0,0,0,0,0,0,0,20,11,32,1,0,0,0,0,6,0,
MBA,6339604,596736,34,5,9,3,0,18,2,7,4,0,0,0,7,3,0,0,1,0,4,9.0,11,7,5,5,7,45,3,0,0,0,2,0,0,0,0,0,0,3,0,0,26,9,37,2,0,0,5,0,2,0,1.0
MBA,6339604,596964,40,8,14,4,0,18,0,7,5,0,0,0,8,1,0,0,5,0,4,10.0,11,7,7,4,7,43,4,0,0,2,0,1,0,0,0,0,0,4,0,0,27,12,39,0,0,0,1,0,9,0,1.0
MBA,6339605,596766,31,2,6,0,1,8,0,2,5,2,0,1,15,0,1,0,1,0,5,3.0,2,0,0,0,4,13,0,0,0,0,0,2,0,0,0,0,0,2,0,0,23,5,28,0,0,0,1,0,0,0,1.0
MBA,6339605,596801,30,4,6,0,1,11,1,3,4,2,0,0,7,0,0,0,1,0,2,8.998,6,2,2,5,15,39,0,1,0,0,0,2,0,0,0,1,0,5,0,0,27,4,32,1,0,0,1,1,0,0,0.0
MBA,6339606,596794,41,8,14,4,0,21,1,8,8,1,1,0,9,0,0,0,3,0,2,9.001000000000001,12,12,11,7,5,48,2,1,0,1,0,1,0,0,0,1,1,0,0,0,27,9,37,1,0,1,0,0,0,0,
MBA,6339606,596862,23,9,8,1,0,12,1,8,3,1,0,1,1,0,0,0,0,0,0,6.0,6,5,5,8,4,33,3,0,0,0,0,0,0,0,0,0,1,2,0,0,20,2,23,1,0,0,3,0,0,0,1.0
MBA,6339607,596804,41,14,19,2,0,30,3,13,3,1,0,0,7,0,0,0,0,0,2,7.0,5,3,3,2,4,27,2,0,0,1,0,0,0,0,0,0,0,2,0,0,21,8,29,0,0,0,0,0,0,0,
MBA,6339607,596911,25,3,5,2,0,10,1,3,2,0,0,0,4,0,0,0,0,0,2,7.0,19,14,12,3,7,45,2,0,0,3,2,1,0,0,0,0,0,2,0,0,21,6,28,1,0,0,0,0,0,0,
MBA,6339608,596751,26,1,6,2,0,11,1,1,4,0,0,0,5,0,1,0,0,0,1,7.0,6,3,2,2,8,29,2,0,0,0,0,0,0,0,0,1,0,2,0,0,21,4,27,2,0,0,1,0,0,0,1.0
MBA,6339608,596814,26,3,6,2,0,8,0,2,2,0,0,1,8,0,0,0,1,0,2,7.0,6,1,1,4,5,30,2,0,0,1,0,0,0,0,0,0,0,1,0,0,21,5,27,1,0,0,0,1,0,0,0.0
MBA,6339609,596784,34,3,8,4,0,12,0,3,2,0,0,0,5,1,0,0,1,0,2,9.0,11,7,5,2,7,42,2,0,0,1,1,2,0,2,0,1,1,2,0,1,27,7,37,3,0,0,1,0,0,0,1.0
MBA,6339609,596838,36,7,11,2,0,16,1,7,2,2,1,1,7,0,1,1,1,0,2,9.0,8,3,3,2,5,36,4,0,0,0,0,0,0,0,0,0,0,2,0,0,27,10,37,0,0,0,1,0,2,0,1.0
MBA,6339610,596762,33,6,7,2,0,9,0,5,4,4,0,0,3,0,0,0,0,0,2,9.0,12,10,8,6,8,44,5,0,1,0,2,1,0,5,3,0,0,4,0,0,26,14,41,1,0,0,1,1,6,0,0.0
MBA,6339610,596820,37,10,12,5,0,17,0,7,6,1,0,0,8,2,1,0,1,0,4,9.0,7,6,6,4,3,41,2,0,0,0,3,4,0,4,0,0,0,2,0,0,27,8,35,0,0,0,0,0,0,0,
MBA,6339611,596873,24,6,7,0,0,7,0,6,6,1,0,1,6,0,0,0,2,0,2,7.0,3,0,0,3,8,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,31,0,0,0,0,1,6,0,0.0
MBA,6339611,596952,21,0,3,1,0,4,0,0,3,0,0,0,8,2,1,0,0,0,0,6.0,7,6,6,6,6,32,0,0,0,0,0,1,0,1,0,1,0,2,0,0,17,7,24,0,0,1,2,0,0,0,1.0
MBA,6339612,596768,29,5,7,1,1,10,0,4,4,1,0,1,4,0,0,0,6,0,2,9.0,7,2,2,0,12,36,2,0,0,1,0,3,0,0,0,1,0,5,0,0,27,8,36,1,0,1,0,1,3,0,0.0
MBA,6339612,596777,32,2,7,2,0,12,1,2,0,3,0,1,12,1,1,0,0,0,5,8.0,7,5,5,4,4,35,1,1,0,0,0,1,0,0,0,1,0,2,0,0,23,5,28,0,0,0,6,0,0,0,1.0
MBA,6339613,596846,30,6,13,1,0,14,0,6,2,1,0,1,4,1,0,0,2,0,0,7.0,9,2,2,0,2,29,3,0,0,0,0,2,0,0,0,0,0,0,0,0,21,11,32,0,0,0,2,1,3,0,1.0
MBA,6339613,596854,27,2,9,3,0,12,0,2,0,2,0,0,2,1,1,0,2,0,0,5.999,13,6,6,2,4,34,1,0,0,0,1,1,0,0,0,1,0,0,0,0,18,10,28,0,0,0,2,0,0,0,1.0
MBA,6339614,597100,41,28,22,2,2,31,1,23,8,8,0,0,4,1,0,1,9,0,0,6.999,14,13,13,3,4,40,4,0,0,2,1,3,0,0,0,0,0,2,0,0,20,4,25,1,0,0,1,0,2,0,1.0
MBA,6339614,597276,34,13,14,4,0,24,2,12,3,3,0,0,4,1,0,0,1,0,2,6.001,22,28,24,8,4,58,2,2,0,1,6,8,0,0,0,0,0,0,0,1,18,6,30,6,1,0,9,0,2,0,1.0
MBA,6339617,596807,18,4,3,1,0,4,0,4,3,2,1,1,3,1,0,0,1,0,1,8.0,7,7,3,3,6,38,1,1,0,0,0,2,0,0,0,3,1,1,0,0,20,4,25,1,0,0,0,1,0,0,0.0
MBA,6339617,596908,25,5,6,1,0,7,0,6,3,1,1,3,6,0,1,0,0,0,1,2.665,2,4,3,2,2,13,1,0,0,0,0,2,0,0,0,1,1,1,0,0,23,13,38,2,0,1,3,0,3,0,1.0
MBA,6339618,596748,30,6,9,2,0,11,0,6,2,0,1,0,10,0,0,0,4,0,0,5.999,8,2,2,3,7,28,0,0,0,1,0,0,0,0,0,0,0,3,0,1,19,6,26,1,0,0,0,0,0,0,
MBA,6339618,596833,29,3,9,0,0,12,1,3,4,0,0,0,8,0,0,1,0,0,3,7.001,9,6,6,2,10,33,2,0,0,0,0,0,0,0,0,0,1,0,0,0,20,4,26,2,0,0,4,0,0,0,1.0
MBA,6339619,597011,38,8,14,2,1,21,1,6,4,3,0,0,9,2,1,0,1,0,4,8.998,11,7,7,5,8,43,2,0,1,0,1,3,0,0,0,1,1,1,0,0,27,14,41,0,0,0,1,1,0,0,0.0
MBA,6339619,597114,33,7,11,2,0,13,0,6,5,3,1,1,8,0,1,0,1,0,1,9.001,14,8,8,4,9,45,2,1,0,1,1,3,0,0,0,0,0,4,0,0,26,10,38,2,0,0,1,1,5,0,0.0
MBA,6339620,596761,36,1,9,2,0,11,0,1,2,1,0,0,10,0,0,0,0,0,7,9.0,7,7,2,5,12,43,4,0,0,0,1,4,0,0,0,0,0,1,0,0,26,5,32,1,0,0,2,1,0,0,1.0
MBA,6339620,596779,34,7,7,4,0,11,0,7,5,4,0,0,12,0,1,0,2,0,1,9.0,9,1,1,2,10,39,2,0,0,0,0,1,0,0,0,0,0,7,0,0,26,5,32,1,0,0,0,0,0,0,
MBA,6339655,596800,32,14,10,3,0,19,2,11,14,2,1,0,9,1,1,0,3,0,5,9.0,13,10,10,5,10,45,1,1,0,1,0,1,0,6,2,0,1,1,0,1,25,12,38,1,0,1,0,0,3,0,
MBA,6339655,596890,38,10,13,1,1,19,1,9,5,1,1,0,10,1,1,1,0,0,1,7.999,10,14,13,14,9,49,3,0,1,2,8,2,0,5,3,0,1,5,0,0,22,5,28,1,0,0,3,1,2,0,1.0
MBA,6339660,596873,41,3,5,1,1,11,1,3,8,0,0,0,15,0,0,1,1,0,2,11.999,7,4,2,2,12,50,2,0,0,0,1,3,0,5,1,1,1,5,0,0,36,13,50,1,0,0,1,0,3,0,1.0
MBA,6339660,596952,43,4,7,2,0,9,0,4,2,3,1,1,12,1,0,0,1,0,5,12.0,5,3,2,8,15,49,1,1,0,1,1,0,0,0,0,0,0,2,0,1,35,8,44,1,0,0,1,0,0,0,1.0
MBA,6339668,596771,30,4,7,2,1,11,0,4,5,0,0,0,8,1,0,1,2,0,1,9.001,9,2,2,1,6,36,2,0,0,0,0,1,0,5,1,0,0,3,0,0,26,10,36,0,0,0,1,1,4,0,0.0
MBA,6339668,596951,30,2,9,2,0,11,0,2,1,1,0,0,5,1,1,0,1,0,2,8.0,7,4,4,5,8,35,2,1,0,0,1,0,0,1,0,0,0,1,0,1,21,6,28,1,0,0,2,0,2,0,1.0
MBA,6349223,596741,24,1,4,2,1,8,0,1,5,2,0,0,5,0,0,1,1,0,2,7.001,3,0,0,2,9,25,1,0,0,0,0,1,0,2,0,0,0,1,0,0,21,5,26,0,0,0,1,1,2,0,0.0
MBA,6349223,596842,22,0,3,1,0,4,0,0,2,1,0,0,9,1,1,0,1,0,1,7.0,4,1,1,5,5,31,2,1,0,0,2,2,0,3,0,0,0,2,0,0,21,6,27,0,0,0,1,0,0,0,1.0
MBA,6349224,596730,22,5,7,2,1,11,0,5,5,0,0,0,5,0,2,0,3,0,1,7.0,1,1,0,3,9,26,0,0,0,0,0,0,0,0,0,0,0,2,0,0,21,7,29,1,0,0,2,0,0,0,1.0
MBA,6349224,596777,23,1,1,0,0,1,0,1,3,0,0,0,9,0,0,0,2,0,2,6.0,7,5,5,5,5,27,2,1,0,0,0,0,0,2,0,0,0,1,0,0,18,8,26,0,0,0,3,2,0,0,1.0
MBA,6349225,596857,37,4,7,0,0,16,3,4,3,0,0,0,18,0,0,0,3,0,8,9.331,5,5,5,7,3,46,1,0,0,0,5,7,1,0,0,2,0,2,0,0,28,12,40,0,0,0,4,0,1,0,1.0
MBA,6349225,596932,30,5,5,1,0,6,0,3,7,7,0,2,3,1,0,0,4,1,2,10.0,7,4,4,3,18,40,0,0,0,3,1,0,0,0,0,0,0,8,0,0,30,9,39,0,0,0,3,0,0,0,1.0
MBA,6349234,596869,23,3,3,1,0,4,0,2,6,0,0,0,6,1,0,0,2,0,1,7.001,4,4,4,6,6,33,0,1,1,1,1,1,0,3,1,0,1,3,0,0,21,4,26,1,0,0,3,0,0,0,1.0
MBA,6349234,596882,25,4,4,0,1,9,1,4,6,1,1,0,6,0,0,0,3,0,3,7.0,3,3,3,6,6,29,1,0,0,0,1,0,0,0,0,0,0,1,0,0,21,10,31,0,0,0,2,0,3,0,1.0
MBA,6349253,596791,27,5,10,4,0,14,0,5,2,0,0,0,1,1,0,0,2,0,1,7.0,4,3,1,2,10,28,0,0,0,0,0,0,0,0,0,0,0,3,0,0,21,5,28,2,0,0,2,0,0,0,1.0
MBA,6349253,596878,26,3,4,0,0,4,0,2,2,0,0,0,10,0,0,0,2,0,3,6.0,10,5,5,2,1,29,4,0,0,0,1,0,0,1,0,0,0,1,0,0,18,7,27,2,0,0,2,0,3,0,1.0
MBA,6349269,596852,27,7,8,3,0,11,0,6,10,3,0,1,6,0,0,0,0,2,0,7.001,11,6,6,4,4,33,4,0,0,1,1,0,0,2,0,0,0,1,0,0,20,5,25,0,0,0,0,2,0,0,0.0
MBA,6349269,596884,29,6,11,4,0,18,1,6,4,0,0,0,4,0,3,0,0,0,1,6.667,8,7,4,10,6,41,3,0,0,0,1,3,2,3,2,1,0,0,0,0,20,4,24,0,0,1,0,0,0,0,
MBA,6349270,596871,25,2,5,0,0,5,0,2,2,2,0,0,5,1,0,0,0,0,1,7.0,15,5,4,1,7,36,1,0,0,1,1,0,1,0,0,1,0,3,0,0,20,4,24,0,0,0,0,0,3,0,
MBA,6349270,596960,34,5,15,1,0,19,1,4,1,0,0,1,7,1,0,0,0,1,3,7.0,5,2,2,2,5,29,0,0,0,0,1,2,0,0,0,0,0,1,0,0,20,6,26,0,0,0,0,0,1,0,
MBA,6349271,596848,28,3,4,2,0,6,0,1,3,3,0,0,5,0,0,0,2,0,1,9.0,6,2,2,3,11,37,1,0,0,0,2,0,0,0,0,0,0,2,0,0,27,6,34,1,0,0,4,0,0,0,1.0
MBA,6349271,8074468,34,2,6,1,0,7,0,2,3,0,0,0,11,0,0,0,2,0,2,8.001,4,3,3,3,5,34,2,0,0,0,5,3,0,2,0,0,0,1,0,0,23,10,33,0,0,0,2,0,0,0,1.0
MBA,6349272,596775,25,3,3,0,0,9,2,3,5,1,1,2,5,1,0,1,0,0,2,9.001000000000001,10,10,10,12,10,45,2,0,0,4,3,0,0,10,4,0,0,2,0,0,27,12,39,0,0,0,2,1,6,0,1.0
MBA,6349272,596951,33,10,10,2,0,24,4,10,12,0,0,0,10,2,1,0,2,0,2,9.0,3,3,3,5,5,34,0,0,1,2,0,1,0,0,0,2,1,2,0,0,27,9,36,0,0,0,0,0,3,0,
MBA,6349273,596835,30,10,12,1,2,20,1,9,4,1,1,0,7,1,0,0,2,0,5,7.0,4,6,5,4,10,35,0,0,0,0,2,4,0,3,2,0,1,3,0,0,21,4,28,3,0,0,1,0,2,0,1.0
MBA,6349273,596954,26,6,4,0,0,4,0,3,4,4,1,0,10,1,0,0,1,0,3,5.999,12,10,7,4,7,36,1,2,0,1,1,1,0,2,1,0,1,5,0,0,18,6,26,2,0,1,2,0,3,0,1.0
MBA,6349275,596741,26,7,6,1,0,7,0,4,3,1,1,0,5,1,2,0,4,0,1,7.0,9,3,3,0,3,30,3,0,0,1,0,1,0,3,1,0,0,2,0,0,21,5,26,0,0,1,0,1,0,0,0.0
MBA,6349275,596937,29,3,9,3,0,15,1,3,0,1,0,0,3,0,1,0,0,0,2,7.0,6,7,4,3,5,31,1,0,0,0,1,1,0,2,2,0,1,1,0,0,21,10,34,3,0,0,4,1,3,0,1.0
MBA,6349276,596723,22,4,4,0,0,10,2,4,3,3,0,1,5,0,0,0,0,0,2,7.0,4,2,2,5,6,30,1,0,0,0,1,0,0,0,0,0,0,4,0,0,21,5,27,1,0,0,0,0,1,0,
MBA,6349276,596934,25,2,4,1,0,5,0,2,5,0,0,0,6,1,0,0,0,0,4,5.665,3,4,4,3,5,27,0,0,0,2,0,3,0,1,0,1,0,2,0,0,17,3,21,1,0,0,0,0,0,0,
MBA,6349278,596785,23,6,5,1,0,9,1,6,4,2,0,0,6,1,0,0,2,0,1,7.0,4,1,1,4,4,31,1,0,0,0,0,1,0,0,0,0,0,0,0,0,21,6,29,2,0,0,0,0,3,0,
MBA,6349278,596805,26,1,4,1,0,5,0,1,4,1,0,0,4,1,0,0,0,0,0,6.001,5,6,5,4,6,29,1,0,0,1,0,2,0,0,0,0,0,1,0,0,18,4,23,1,0,0,2,0,2,0,1.0
MBA,6349281,596763,28,4,11,0,0,11,0,4,3,1,0,2,5,2,0,0,5,0,2,7.001,14,6,6,2,8,37,4,0,0,0,0,3,0,3,1,1,1,1,0,0,21,6,27,0,0,0,1,1,0,0,0.0
MBA,6349281,596882,30,6,14,4,0,18,0,6,2,3,1,1,8,0,1,0,1,0,1,6.999,11,4,3,3,5,34,0,0,0,0,0,1,0,2,0,2,0,2,0,0,21,6,28,1,0,0,5,0,6,0,1.0
MBA,6349282,596765,23,8,7,0,0,7,0,7,3,3,2,0,1,0,0,0,0,0,1,7.0,2,4,4,6,8,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,5,29,3,0,0,0,1,3,0,0.0
MBA,6349282,596828,23,4,2,0,0,2,0,4,6,0,0,0,8,1,1,0,0,0,1,6.0,7,8,6,3,1,31,0,0,0,0,1,3,0,0,0,0,2,1,0,0,17,5,24,2,0,0,0,0,0,0,
MBA,6349283,596901,25,9,6,2,1,13,1,6,11,0,0,0,4,1,0,0,1,0,1,7.0,5,2,2,1,7,27,2,1,0,0,1,2,0,0,0,0,0,4,0,1,20,9,29,0,0,0,0,0,0,0,
